"year","town","cnt_sales","avg_sale_price","sale_price_q1","median_sale_price","sale_price_q3","avg_sales_ratio","sales_ratio_q1","median_sales_ratio","sales_ratio_q3","avg_assessed_value","assessed_value_q1","median_assessed_value","assessed_value_q3"
"2002","Ansonia","278","139024.25899280576","106250.0000000000","143950.0000000000","173125.0000000000","0.8334560287877706","0.4508000000","0.5380102460","0.7208748935","77777.20863309353","64977.5000000000","78750.0000000000","92050.0000000000"
"2002","Ashford","114","117371.9298245614","49250.0000000000","111223.0000000000","168500.0000000000","0.6199550757280704","0.4376265232","0.5533183570","0.6401348362","58815.39473684211","21670.0000000000","54965.0000000000","86935.0000000000"
"2002","Avon","564","334675.9840425532","182675.0000000000","292000.0000000000","437875.0000000000","0.6030468455851068","0.4775020380","0.5292218255","0.5954253040","168770.40780141845","97360.0000000000","137095.0000000000","218130.0000000000"
"2002","Barkhamsted","90","145516.75555555554","61500.0000000000","153500.0000000000","210000.0000000000","0.551272380211111","0.4651038850","0.5216782805","0.6262843065","74470.77777777778","26120.0000000000","74785.0000000000","109110.0000000000"
"2002","Beacon Falls","34","202452.9411764706","156975.0000000000","208250.0000000000","246175.0000000000","0.6053663237647058","0.4963123935","0.5245160655","0.5984563345","113260.58823529411","78360.0000000000","113685.0000000000","136135.0000000000"
"2002","Berlin","314","179838.0414012739","124250.0000000000","185000.0000000000","243500.0000000000","4.8702578563694265","0.4571888278","0.5217335535","0.6434415178","107785.8280254777","73327.5000000000","92940.0000000000","123277.5000000000"
"2002","Bethany","185","145171.7027027027","29900.0000000000","145000.0000000000","225000.0000000000","0.7330117468702704","0.3483294120","0.4986896550","0.6133249690","110395.24324324324","74020.0000000000","104130.0000000000","143700.0000000000"
"2002","Bethel","371","229514","179950.0000000000","230000.0000000000","280000.0000000000","0.5807264832237198","0.3729725960","0.4218867920","0.4645972430","94711.54716981133","64540.0000000000","98700.0000000000","124755.0000000000"
"2002","Bethlehem","82","180371.74390243902","98475.0000000000","160000.0000000000","249625.0000000000","1.4134617404634147","0.4406752878","0.5273234320","0.6853585975","94804.39024390244","51760.0000000000","92580.0000000000","135295.0000000000"
"2002","Bloomfield","463","178730.76025917925","111450.0000000000","147000.0000000000","228950.0000000000","0.6249642701792656","0.4267555555","0.4863197030","0.5534685580","81318.80777537797","50955.0000000000","69480.0000000000","95295.0000000000"
"2002","Bolton","80","202547.025","133750.0000000000","183300.0000000000","270975.0000000000","0.6156149228000001","0.4901392670","0.5408334505","0.6124031595","108487.125","79242.5000000000","100595.0000000000","146047.5000000000"
"2002","Bozrah","25","68718.24","25000.0000000000","55000.0000000000","123400.0000000000","0.8020698240400002","0.4289285710","0.5662500000","0.7254198470","47367.4","27250.0000000000","41900.0000000000","82730.0000000000"
"2002","Branford","592","184967.69932432432","105817.5000000000","155000.0000000000","230725.0000000000","0.8590701728817567","0.4684366325","0.5339460050","0.6682223265","100669.03716216216","62440.0000000000","84175.0000000000","121607.5000000000"
"2002","Bridgeport","2880","129654.2357638889","76000.0000000000","130000.0000000000","174900.0000000000","1.2192507676975715","0.4163619568","0.5062398920","0.6423563940","78531.18402777778","44800.0000000000","69791.0000000000","89127.5000000000"
"2002","Bridgewater","56","299222.5","156531.2500000000","269500.0000000000","405625.0000000000","0.5686269393035713","0.2861136365","0.3865370405","0.5244351125","114605.17857142857","57600.0000000000","103800.0000000000","146875.0000000000"
"2002","Bristol","1075","132110.89395348838","87950.0000000000","124900.0000000000","162400.0000000000","0.6688676390102323","0.4506883030","0.5048999310","0.5875577260","69538.37209302325","44840.0000000000","64430.0000000000","84355.0000000000"
"2002","Brookfield","102","288740.09803921566","149475.0000000000","264500.0000000000","373125.0000000000","1.7991904736960782","0.5656038962","0.6215485260","0.6836687215","196616.86274509804","94410.0000000000","172190.0000000000","250235.0000000000"
"2002","Brooklyn","153","140939.12418300653","85600.0000000000","135000.0000000000","185000.0000000000","0.5543338355947709","0.4704895100","0.5632888890","0.6478000000","78220.84967320261","45590.0000000000","75170.0000000000","100270.0000000000"
"2002","Burlington","219","194058.56621004565","95000.0000000000","189000.0000000000","270250.0000000000","1.3396224015068503","0.4828328495","0.5264583330","0.6230000000","99047.35159817351","55020.0000000000","86870.0000000000","133490.0000000000"
"2002","Canaan","24","131495.70833333334","60000.0000000000","107500.0000000000","170625.0000000000","0.574647722875","0.4234535255","0.5194927535","0.6117005132","61975","36925.0000000000","57100.0000000000","84750.0000000000"
"2002","Canterbury","105","126509.78095238096","69186.0000000000","126000.0000000000","170000.0000000000","0.5970171117904763","0.4732075470","0.5345000000","0.6338235290","66065.90476190476","31940.0000000000","71400.0000000000","87200.0000000000"
"2002","Canton","288","195751.21180555556","110000.0000000000","184000.0000000000","253275.0000000000","0.864983596684028","0.4506775982","0.5138446515","0.5963982023","101174.96527777778","56180.0000000000","94270.0000000000","134580.0000000000"
"2002","Chaplin","53","96702.60377358491","36000.0000000000","105000.0000000000","144000.0000000000","0.7279007529056601","0.4166666670","0.5044439110","0.6470588240","47924.52830188679","22000.0000000000","53000.0000000000","68000.0000000000"
"2002","Cheshire","554","237126.32671480146","159000.0000000000","225000.0000000000","319800.0000000000","0.8917328390722015","0.4614547348","0.5040227595","0.5585281975","119529.90974729242","84280.0000000000","111600.0000000000","153605.0000000000"
"2002","Chester","94","215472.95744680852","102000.0000000000","185000.0000000000","295000.0000000000","1.4058637508297873","0.4770656602","0.5583827555","0.7254807692","118713.82978723405","71450.0000000000","106700.0000000000","157275.0000000000"
"2002","Clinton","407","201214.1031941032","110000.0000000000","190000.0000000000","260000.0000000000","0.6565605121793614","0.4397368420","0.5064150940","0.5874277730","95667.56756756757","56900.0000000000","93300.0000000000","122750.0000000000"
"2002","Colchester","100","158571.73","90000.0000000000","150000.0000000000","218662.5000000000","0.6278416893999998","0.5428812705","0.5944864760","0.6683689100","95545.3","53375.0000000000","88400.0000000000","124725.0000000000"
"2002","Colebrook","41","129069.51219512195","32000.0000000000","108000.0000000000","208000.0000000000","0.6757760666585365","0.4774049220","0.5258181820","0.6981481480","70978.0487804878","18200.0000000000","66300.0000000000","103400.0000000000"
"2002","Columbia","44","203421.5909090909","123500.0000000000","209500.0000000000","267500.0000000000","0.6244913716590909","0.4874662160","0.5416662875","0.6654024765","113861.81818181818","72875.0000000000","112500.0000000000","162675.0000000000"
"2002","Cornwall","13","158581.3076923077","34000.0000000000","125000.0000000000","225000.0000000000","3.792396887769231","0.4386222220","0.6729600000","1.9250000000","90898.46153846153","45680.0000000000","80010.0000000000","128200.0000000000"
"2002","Coventry","298","136693.6510067114","73000.0000000000","129000.0000000000","189675.0000000000","0.8158513929362412","0.5228586210","0.6015926135","0.7165739512","78134.96644295302","48667.5000000000","69685.0000000000","105140.0000000000"
"2002","Cromwell","337","147602.45994065283","82000.0000000000","127000.0000000000","180500.0000000000","0.7410829092551927","0.3918072290","0.4592561280","0.5487567570","70352.75964391691","37530.0000000000","56000.0000000000","91840.0000000000"
"2002","Danbury","1461","228348.18343600273","132000.0000000000","217500.0000000000","289900.0000000000","0.6190701906283367","0.4000000000","0.4615942030","0.5298245610","105782.50513347023","56200.0000000000","95700.0000000000","130900.0000000000"
"2002","Darien","423","875240.0992907801","514375.0000000000","704000.0000000000","1190000.0000000000","3.1026530781371187","0.4301386525","0.4936604990","0.5651808780","429741.8085106383","274785.0000000000","353150.0000000000","580615.0000000000"
"2002","Deep River","37","185106.35135135136","124000.0000000000","175750.0000000000","217500.0000000000","0.7461536761351351","0.5022051280","0.5779622640","0.6966060610","119351.8918918919","67200.0000000000","96040.0000000000","153160.0000000000"
"2002","Derby","294","147372.87074829932","108500.0000000000","144450.0000000000","172000.0000000000","0.6274489337346942","0.4799219510","0.5363534270","0.6216695805","80265.69047619047","61600.0000000000","80290.0000000000","96950.0000000000"
"2002","Durham","201","209568.91044776118","100000.0000000000","200000.0000000000","300000.0000000000","0.9579792635522391","0.4646288210","0.5575555560","0.6860000000","109346.91542288558","57400.0000000000","113050.0000000000","148890.0000000000"
"2002","East Granby","114","186219.76315789475","116500.0000000000","184675.0000000000","240472.5000000000","0.49118623827193003","0.4401591892","0.5051674460","0.5763571427","87837.71929824562","42225.0000000000","86000.0000000000","118100.0000000000"
"2002","East Haddam","223","154727.43497757846","78450.0000000000","160000.0000000000","222250.0000000000","0.6724073888026904","0.3966176475","0.4676326530","0.5530161330","69262.60089686098","35685.0000000000","75060.0000000000","96075.0000000000"
"2002","East Hampton","423","161295.25768321514","76000.0000000000","148500.0000000000","236047.5000000000","0.8286860911276588","0.5095586155","0.5875918370","0.7399929280","94297.84869976359","44265.0000000000","87200.0000000000","130075.0000000000"
"2002","East Hartford","256","116249.765625","84625.0000000000","121000.0000000000","150000.0000000000","0.7580788135703124","0.5509910717","0.5930190565","0.6935000000","72660.625","59800.0000000000","73140.0000000000","92485.0000000000"
"2002","East Haven","772","138544.292746114","93000.0000000000","137000.0000000000","169900.0000000000","0.6898727913121764","0.4810324140","0.5407723545","0.6302589282","74693.79533678756","54600.0000000000","74085.0000000000","91582.5000000000"
"2002","East Lyme","102","180755.4019607843","109250.0000000000","170000.0000000000","236000.0000000000","0.9045003917352944","0.4632814642","0.5228705220","0.6370655042","101160.49019607843","49280.0000000000","91560.0000000000","137095.0000000000"
"2002","East Windsor","168","137242.3630952381","94675.0000000000","125000.0000000000","171250.0000000000","0.6911695266904763","0.3817532055","0.4797232815","0.5885576455","59171.744047619046","28025.0000000000","57400.0000000000","84345.0000000000"
"2002","Eastford","46","76170.28260869565","24250.0000000000","38950.0000000000","111600.0000000000","0.5046270756086956","0.0514236110","0.4094074075","0.6292073530","32988.913043478264","1410.0000000000","16915.0000000000","59920.0000000000"
"2002","Easton","109","588089.256880734","427000.0000000000","575000.0000000000","752000.0000000000","0.4665901524862385","0.3591502460","0.4159019610","0.4651130430","241401.1009174312","176170.0000000000","227560.0000000000","302130.0000000000"
"2002","Ellington","372","180949.6559139785","80000.0000000000","168900.0000000000","265000.0000000000","0.8683302071424733","0.4408361288","0.5573774460","0.6431217520","89723.78225806452","41932.5000000000","92170.0000000000","116640.0000000000"
"2002","Enfield","210","158661.07142857142","121625.0000000000","146075.0000000000","186475.0000000000","0.6657213777523809","0.4937403155","0.5320271645","0.5877578398","85167.04761904762","65555.0000000000","76965.0000000000","95795.0000000000"
"2002","Essex","187","288996.9090909091","149250.0000000000","240000.0000000000","392914.5000000000","0.5790264120427809","0.4220650220","0.5016315790","0.6059714285","138223.42245989305","78745.0000000000","124100.0000000000","186900.0000000000"
"2002","Fairfield","294","474784.9693877551","299250.0000000000","421250.0000000000","603750.0000000000","0.7097142648809525","0.4934097272","0.5452500000","0.6205484052","268665.9863945578","172602.5000000000","225400.0000000000","328965.0000000000"
"2002","Farmington","506","241618.42687747037","135000.0000000000","188500.0000000000","302627.5000000000","0.6231205813695654","0.4356088185","0.4830263480","0.5551305872","124109.42687747035","64400.0000000000","90785.0000000000","142130.0000000000"
"2002","Franklin","48","165000.41666666666","58750.0000000000","128000.0000000000","224937.5000000000","0.9258384631041666","0.5024063382","0.5637204305","0.8168636365","100997.5","40870.0000000000","81680.0000000000","127642.5000000000"
